CBSA_Code,year,Employees,Establishment_entries,Job_creation_entries
38060,2005,1571582,11128,121894
38100,2005,7819,77,397
38180,2005,7155,69,235
38210,2005,29660,222,1883
38220,2005,27498,127,658
38240,2005,27357,224,1381
38260,2005,15220,78,748
38300,2005,1069646,5312,51127
38340,2005,58896,349,4065
38380,2005,12210,64,435
38420,2005,13598,90,391
38460,2005,26244,137,746
38500,2005,18186,83,608
38540,2005,25723,199,1300
38620,2005,17137,82,340
38700,2005,12739,68,542
38740,2005,16457,155,878
38820,2005,17544,263,1475
38860,2005,223941,1701,10729
38900,2005,884527,6817,52989
38920,2005,6730,24,109
38940,2005,110626,1395,7794
39020,2005,19002,85,637
39040,2005,6759,163,571
39060,2005,41931,248,1413
39150,2005,57849,800,4593
39220,2005,6501,54,313
39300,2005,645330,3926,31086
39340,2005,164065,1347,9814
39380,2005,44916,281,1599
39420,2005,8052,73,462
39460,2005,36462,585,3265
39480,2005,22973,166,1584
39500,2005,33611,176,1364
39540,2005,72062,364,2008
39580,2005,408497,3162,26524
39660,2005,51223,399,2227
39700,2005,2203,24,166
39740,2005,148353,727,6395
39780,2005,12907,143,654
39820,2005,51547,481,3048
39860,2005,19292,127,720
39900,2005,210038,1400,12249
39940,2005,16401,138,655
39960,2005,17198,100,475
39980,2005,30356,121,1610
40060,2005,501849,2964,23602
40080,2005,28058,168,819
40090,2005,34586,452,1829
40100,2005,7330,48,715
40140,2005,1083248,8467,73348
40180,2005,10483,146,711
40220,2005,140397,730,6856
40260,2005,18491,127,946
40300,2005,15474,98,476
40340,2005,94772,452,3812
40380,2005,436850,2009,15396
40420,2005,136971,672,5293
40460,2005,12636,73,488
40540,2005,15391,131,1027
40580,2005,54285,266,3271
40620,2005,14876,102,355
40660,2005,36689,175,1466
40700,2005,33135,298,1647
40740,2005,15559,132,915
40760,2005,5810,93,518
40770,2005,10944,48,328
40780,2005,29092,164,2855
40820,2005,14493,84,839
40860,2005,26813,191,1129
40900,2005,709740,5528,45110
40940,2005,5449,40,265
40980,2005,84450,338,3063
41060,2005,88197,464,3117
41100,2005,38203,607,3238
41140,2005,44202,322,2189
41180,2005,1225021,6945,53016
41260,2005,14552,76,536
41400,2005,27968,159,951
41420,2005,110543,993,5081
41460,2005,28224,150,948
41500,2005,108184,885,6136
41540,2005,44396,303,3059
41620,2005,476733,3542,29560
41660,2005,35582,210,1487
41700,2005,680510,4401,42602
41740,2005,1171774,8867,68006
41760,2005,12615,194,681
41780,2005,42753,234,1941
41820,2005,24415,121,761
41860,2005,1825829,12337,90318
41940,2005,852015,4997,33934
42020,2005,84777,858,5524
42100,2005,74132,721,3880
42140,2005,49395,569,3528
42200,2005,137160,1100,7689
42220,2005,168816,1362,8085
42300,2005,8890,77,240
42340,2005,124672,935,8883
42380,2005,18621,131,723
42420,2005,13593,103,724
42460,2005,13566,82,570
42540,2005,228103,1178,9713
42580,2005,61630,565,2847
42620,2005,22408,109,677
42660,2005,1425048,10833,78885
42680,2005,42207,493,2748
42700,2005,21680,273,1374
42740,2005,16861,83,568
42780,2005,16023,66,780
42820,2005,14860,72,462
42860,2005,20420,173,825
42900,2005,8630,57,312
42940,2005,31270,328,2079
42980,2005,19165,70,483
43020,2005,12119,83,539
43060,2005,17927,121,675
43100,2005,53906,193,1472
43140,2005,30815,163,1150
43180,2005,13205,69,966
43220,2005,10302,131,502
43260,2005,9924,113,406
43300,2005,36356,253,2005
43320,2005,18300,216,1407
43340,2005,148589,789,8370
43380,2005,26666,70,523
43420,2005,27506,254,1515
43460,2005,15607,154,863
43500,2005,7117,58,230
43580,2005,62568,290,2582
43620,2005,117608,639,3698
43640,2005,66131,613,4006
43660,2005,4496,31,266
43700,2005,22097,147,829
43740,2005,24094,143,956
43760,2005,13873,170,764
43780,2005,128628,584,5779
43890,2005,14858,76,716
43900,2005,124474,653,5430
43940,2005,9743,122,524
43980,2005,7775,29,155
44020,2005,7800,67,429
44060,2005,184101,1374,8369
44100,2005,83675,437,3970
44140,2005,169001,789,5009
44180,2005,172859,1247,9084
44220,2005,45029,186,1059
44260,2005,13031,88,696
44300,2005,43066,293,1409
44340,2005,21003,164,1080
44420,2005,39830,264,1431
44460,2005,16868,226,1018
44500,2005,11665,103,474
44540,2005,5277,45,182
44580,2005,18562,83,349
44620,2005,28028,130,895
44660,2005,20414,157,778
44700,2005,176341,1202,9736
44740,2005,8664,47,165
44780,2005,19108,102,533
44860,2005,9246,86,661
44900,2005,6415,28,131
44940,2005,33415,168,1661
44980,2005,35802,147,1057
45000,2005,3889,42,225
45020,2005,4504,31,439
45060,2005,264034,1281,10430
45140,2005,8327,82,724
45180,2005,28594,126,696
45220,2005,110135,945,6761
45300,2005,1114706,9412,70924
45340,2005,9333,156,806
45380,2005,9001,55,287
45460,2005,62446,316,2530
45500,2005,45245,317,2620
45520,2005,6526,72,244
45580,2005,6487,45,195
45620,2005,22393,150,1127
45660,2005,19607,79,383
45700,2005,19289,132,1167
45740,2005,8287,59,253
45780,2005,276062,1164,10132
45820,2005,86214,507,4243
45860,2005,33109,269,1448
45880,2005,1762,13,53
45900,2005,56194,503,3693
45940,2005,174447,1008,7726
45980,2005,10981,55,569
46020,2005,28038,404,1995
46060,2005,311338,2189,18487
46100,2005,22088,116,860
46140,2005,365180,2583,20623
46180,2005,58415,303,2489
46220,2005,81205,403,2421
46300,2005,31964,297,1404
46340,2005,81244,535,3783
46380,2005,23741,241,1112
46460,2005,12539,56,368
46500,2005,10963,52,230
46520,2005,347820,1881,17153
46540,2005,102104,432,3174
46620,2005,6256,46,342
46660,2005,46012,314,2107
46700,2005,108552,755,4646
46780,2005,10493,33,287
46820,2005,3583,31,98
46860,2005,7581,120,537
46900,2005,3596,25,168
46980,2005,20448,107,838
47020,2005,30631,201,1849
47080,2005,11463,83,339
47180,2005,13753,80,558
47220,2005,47748,313,2057
47240,2005,5030,86,238
47260,2005,613675,3920,32897
47300,2005,87795,574,4345
47340,2005,12889,46,148
47380,2005,96288,500,4284
47420,2005,8545,49,252
47460,2005,18691,134,556
47540,2005,19273,70,659
47580,2005,41025,292,2016
47620,2005,13544,61,225
47660,2005,10783,103,674
47700,2005,35036,139,2049
47780,2005,9643,63,432
47820,2005,13373,119,587
47900,2005,2342697,14870,124281
47920,2005,11152,53,230
47930,2005,158077,792,5761
47940,2005,71744,317,2391
47980,2005,13190,85,535
48020,2005,31946,152,1487
48060,2005,27342,200,1171
48140,2005,63202,263,1632
48180,2005,15983,113,863
48200,2005,15349,145,821
48220,2005,10349,87,495
48260,2005,41072,219,1515
48300,2005,30676,355,2073
48460,2005,15103,124,867
48540,2005,53904,237,2000
48580,2005,34829,239,1558
48620,2005,255018,1342,11654
48660,2005,49280,283,1695
48680,2005,12796,147,1301
48700,2005,45817,206,1159
48780,2005,8419,81,455
48820,2005,19144,106,835
48900,2005,115571,1243,9271
48940,2005,22530,73,1408
48980,2005,33582,145,1152
49010,2005,10635,74,308
49020,2005,48227,321,2056
49080,2005,5536,31,133
49100,2005,22611,95,1052
49180,2005,232703,1374,10384
49220,2005,37962,133,2580
49260,2005,6998,61,340
49300,2005,40316,197,1158
49340,2005,292294,1685,11887
49380,2005,8820,34,200
49420,2005,61071,418,2314
49460,2005,10556,54,213
49620,2005,160309,682,5095
49660,2005,170946,842,10231
49700,2005,30595,273,1446
49740,2005,40631,324,3254
49780,2005,34534,131,945
49820,2005,1593,19,260
10100,2006,18252,140,906
10140,2006,19250,183,1004
10180,2006,58098,404,3719
10220,2006,12983,109,1150
10300,2006,27749,189,1048
10420,2006,305051,1567,13297
10460,2006,12825,129,968
10480,2006,6257,56,382
10500,2006,51299,336,2434
10540,2006,35083,282,1705
10580,2006,341463,2085,14478
10620,2006,17254,143,778
10660,2006,12130,60,902
10700,2006,33957,195,3570
10740,2006,322854,2245,21500
10760,2006,16730,102,837
10780,2006,50282,375,2987
10820,2006,16253,141,632
10860,2006,13152,98,685
10900,2006,310834,1774,13926
10940,2006,11590,55,455
10980,2006,12417,71,261
11020,2006,51873,305,2069
11060,2006,8189,55,369
11100,2006,94728,624,7600
11140,2006,12150,57,544
11180,2006,37567,228,1627
11200,2006,49373,342,1748
11220,2006,15186,99,612
11260,2006,151514,1122,6924
11360,2006,20465,176,1044
11380,2006,3498,41,273
11420,2006,14889,90,487
11460,2006,143953,792,5430
11500,2006,41635,217,2228
11540,2006,110225,556,5138
11580,2006,5695,63,1203
11620,2006,19120,130,785
11660,2006,7844,54,205
11680,2006,11770,70,398
11700,2006,137834,1234,7750
11740,2006,16240,95,596
11820,2006,13993,152,1066
11860,2006,6286,23,255
11900,2006,12877,102,838
11940,2006,17700,85,633
11980,2006,13784,168,1179
12020,2006,59779,476,2954
12060,2006,2248065,17918,155713
12100,2006,155973,1188,7041
12140,2006,20215,81,887
12180,2006,19374,137,747
12220,2006,46317,268,2171
12260,2006,179709,1152,10861
12300,2006,44529,320,1754
12380,2006,14891,64,331
12420,2006,616973,5137,43249
12460,2006,8913,49,417
12520,2006,4093,58,200
12540,2006,184101,1448,11906
12580,2006,1137006,7474,64554
12620,2006,59067,422,3393
12660,2006,31414,168,884
12700,2006,76191,831,4350
12740,2006,25326,207,1050
12780,2006,17853,128,1846
12860,2006,16528,101,727
12900,2006,16871,68,1001
12940,2006,319812,2048,22974
12980,2006,51505,251,1464
13020,2006,32647,169,971
13060,2006,7516,70,482
13100,2006,8207,46,181
13140,2006,138512,722,7890
13180,2006,30638,169,959
13220,2006,39749,289,2813
13260,2006,13022,106,715
13300,2006,4867,38,409
13340,2006,18220,88,789
13380,2006,70472,738,3473
13420,2006,13675,97,507
13460,2006,72269,1163,5525
13540,2006,17157,150,973
13660,2006,9508,61,344
13700,2006,10106,58,426
13740,2006,68130,638,3155
13780,2006,90374,431,3909
13820,2006,479034,2751,24136
13860,2006,5868,60,368
13900,2006,49084,326,3162
13940,2006,9964,97,466
13980,2006,53426,363,2467
14010,2006,80103,410,3431
14020,2006,54910,337,2197
14100,2006,22568,130,1089
14140,2006,34156,227,1497
14180,2006,14418,54,340
14220,2006,7553,80,430
14260,2006,246081,2694,16553
14300,2006,4915,48,282
14380,2006,17201,171,868
14420,2006,6346,31,133
14460,2006,2338581,12416,120003
14500,2006,132045,1372,9341
14540,2006,56154,322,2748
14580,2006,38009,684,3149
14620,2006,14158,87,545
14660,2006,33961,310,1683
14700,2006,21582,233,1720
14710,2006,21601,168,716
14720,2006,21817,251,1160
14740,2006,59420,722,4799
14780,2006,12266,92,704
14820,2006,7622,95,446
14860,2006,427063,2795,21696
14940,2006,16679,108,372
15020,2006,11023,75,471
15060,2006,5807,79,316
15100,2006,13071,82,581
15180,2006,95577,663,4966
15220,2006,13125,89,928
15260,2006,35992,353,1968
15340,2006,14091,54,621
15380,2006,473347,2328,25185
15420,2006,10979,104,629
15460,2006,20682,95,575
15500,2006,52161,343,3652
15540,2006,96467,626,3658
15580,2006,12888,107,797
15620,2006,16028,91,518
15660,2006,19622,111,739
15700,2006,10127,72,793
15740,2006,12737,79,335
15780,2006,9178,48,295
15820,2006,10736,68,430
15860,2006,8703,113,809
15900,2006,6653,62,345
15940,2006,159279,842,6937
15980,2006,201033,2656,17889
16020,2006,42681,268,2657
16060,2006,17482,101,704
16100,2006,17252,117,1715
16140,2006,10962,81,487
16180,2006,24851,270,2325
16220,2006,32660,283,2216
16260,2006,12519,224,1090
16300,2006,116615,654,6024
16340,2006,9945,61,218
16380,2006,14407,54,654
16460,2006,12086,72,321
16500,2006,20939,222,1273
16540,2006,51215,292,3966
16580,2006,80936,458,5052
16620,2006,100244,534,4219
16660,2006,20304,100,989
16700,2006,248373,2110,15121
16740,2006,953849,6762,61907
16820,2006,76304,604,3727
16860,2006,212422,1201,12045
16940,2006,30497,291,1607
16980,2006,4113507,25743,225523
17020,2006,61311,524,3942
17060,2006,22843,97,563
17140,2006,945209,4809,55046
17220,2006,29279,173,1360
17260,2006,7637,50,446
17300,2006,71976,461,4044
17340,2006,10924,178,703
17380,2006,8925,67,635
17410,2006,994103,5463,46089
17420,2006,38458,228,2967
17500,2006,7575,124,681
17540,2006,20114,106,970
17580,2006,16686,122,952
17650,2006,9928,130,504
17660,2006,50296,695,3352
17740,2006,12801,73,448
17780,2006,57658,487,4777
17820,2006,225326,2280,18395
17860,2006,74632,550,4167
17900,2006,292505,1843,15865
17980,2006,99320,602,5570
18020,2006,42375,195,1862
18060,2006,25215,170,1202
18100,2006,18685,99,501
18140,2006,804964,4393,48567
18180,2006,63062,375,2424
18220,2006,7798,38,167
18260,2006,39935,257,2095
18300,2006,20253,158,922
18340,2006,42378,231,1525
18380,2006,7781,49,618
18420,2006,12519,80,574
18460,2006,12421,99,550
18500,2006,28372,157,901
18580,2006,149146,1006,8970
18620,2006,12716,86,961
18660,2006,15096,82,373
18700,2006,26655,190,808
18740,2006,10821,58,326
18820,2006,15157,74,481
18860,2006,4352,65,288
18880,2006,96084,950,6311
18900,2006,14369,139,823
18980,2006,24051,227,1212
19060,2006,31680,189,1579
19100,2006,2624008,17267,176420
19140,2006,68437,255,2689
19180,2006,27710,121,819
19220,2006,17782,101,762
19260,2006,34921,220,1407
19300,2006,56045,676,4409
19340,2006,164756,828,7039
19430,2006,351935,1748,18820
19460,2006,50004,321,2558
19500,2006,47692,226,1870
19540,2006,13323,53,284
19580,2006,14721,60,495
19620,2006,11051,83,724
19660,2006,169013,2203,14681
19700,2006,4894,52,298
19740,2006,1116889,9346,73012
19760,2006,6949,58,745
19780,2006,304436,1733,15059
19810,2006,12362,99,383
19820,2006,1817173,10774,99102
19860,2006,10882,85,404
19940,2006,11833,56,876
19980,2006,13961,49,305
20020,2006,63904,369,7334
20060,2006,15617,88,824
20100,2006,52992,381,2840
20140,2006,18138,122,1287
20180,2006,27142,154,650
20220,2006,51240,244,2550
20260,2006,106547,662,5386
20300,2006,7170,39,227
20340,2006,12311,108,700
20420,2006,19765,337,2540
20460,2006,9203,81,528
20500,2006,230979,1406,13672
20540,2006,14152,69,407
20580,2006,9130,87,397
20660,2006,18543,140,830
20700,2006,48905,437,3824
20740,2006,68686,344,3263
20780,2006,33125,436,3098
20820,2006,19762,123,622
20900,2006,11518,81,555
20940,2006,33918,324,2941
20980,2006,19603,83,542
21020,2006,12278,112,974
21060,2006,37882,237,2008
21120,2006,7104,112,642
21140,2006,129821,472,3946
21180,2006,11321,55,511
21220,2006,19362,142,1119
21260,2006,10666,146,689
21300,2006,32889,166,1597
21340,2006,209407,1465,14272
21380,2006,14407,78,673
21420,2006,21311,131,801
21460,2006,13486,122,695
21500,2006,118099,572,3930
21540,2006,13757,94,551
21580,2006,6632,54,639
21640,2006,10046,67,314
21660,2006,125440,1017,6376
21700,2006,36527,365,2278
21740,2006,8073,108,1131
21780,2006,131026,601,5878
21820,2006,26902,278,1492
21860,2006,8383,44,322
21900,2006,18200,93,545
21980,2006,6481,72,637
22020,2006,101219,626,4634
22060,2006,23207,137,706
22100,2006,19531,169,1561
22140,2006,39826,345,2945
22180,2006,96872,711,6882
22190,2006,7555,57,468
22220,2006,186797,1330,10595
22260,2006,18815,169,924
22300,2006,40276,159,1662
22340,2006,6890,36,392
22380,2006,46691,450,2522
22420,2006,134079,788,5987
22500,2006,74524,394,3386
22520,2006,47617,295,2268
22540,2006,44033,187,1294
22580,2006,18058,144,1173
22620,2006,6824,52,622
22660,2006,108270,1207,7636
22700,2006,16768,91,589
22780,2006,8275,110,724
22800,2006,13546,88,553
22820,2006,8403,62,554
22840,2006,22004,99,2047
22900,2006,96393,546,4003
23060,2006,193010,1038,9065
23140,2006,9584,63,394
23180,2006,19956,144,1148
23190,2006,8313,31,172
23240,2006,7642,101,796
23300,2006,16604,113,1125
23340,2006,15425,84,815
23380,2006,25093,106,1200
23420,2006,286015,2110,18501
23460,2006,32966,208,1967
23500,2006,18758,94,704
23540,2006,93786,766,5457
23580,2006,63431,495,3147
23620,2006,11194,99,852
23660,2006,16577,86,409
23680,2006,10074,45,252
23700,2006,15834,91,830
23780,2006,13651,94,928
23820,2006,21554,245,973
23900,2006,31220,178,2807
23940,2006,20513,150,744
23980,2006,17454,91,450
24020,2006,44203,310,2138
24100,2006,15755,117,717
24140,2006,36526,226,1670
24180,2006,9448,162,810
24220,2006,39885,189,1588
24260,2006,31988,185,1688
24300,2006,51582,611,3836
24330,2006,13736,114,484
24340,2006,465020,2497,21101
24420,2006,22625,269,1384
24460,2006,11092,79,461
24500,2006,29021,261,1503
24540,2006,67817,669,3769
24580,2006,151473,731,6369
24600,2006,11698,73,523
24620,2006,23170,106,682
24640,2006,21816,164,1275
24660,2006,337013,1840,16822
24700,2006,11993,49,411
24740,2006,16802,101,938
24780,2006,57181,392,3117
24820,2006,16161,86,386
24860,2006,331598,2073,15994
24900,2006,13499,69,487
24940,2006,32203,142,1162
24980,2006,12171,71,522
25060,2006,120805,896,7350
25100,2006,6419,40,334
25180,2006,91422,561,4293
25200,2006,13429,171,646
25220,2006,34583,259,2047
25260,2006,23788,181,1487
25300,2006,14703,92,357
25420,2006,265044,1324,14797
25460,2006,13985,93,561
25500,2006,53865,353,3706
25540,2006,536927,2791,29033
25580,2006,15569,77,443
25620,2006,50579,382,3745
25700,2006,12437,102,693
25720,2006,28042,415,2093
25740,2006,26008,290,1368
25770,2006,9042,140,660
25775,2006,20799,109,609
25780,2006,14261,80,701
25820,2006,4871,46,380
25840,2006,23163,166,866
25850,2006,46947,209,1818
25860,2006,145263,738,5768
25880,2006,12816,89,429
25900,2006,58025,510,3644
25940,2006,63367,720,5716
25980,2006,10407,116,566
26020,2006,18359,158,1102
26090,2006,36674,234,1362
26140,2006,29297,403,2587
26220,2006,8776,86,298
26300,2006,33637,290,1976
26340,2006,9919,90,557
26380,2006,79471,464,6574
26420,2006,2190660,14133,135450
26460,2006,16378,193,982
26500,2006,9831,71,788
26540,2006,13927,68,417
26580,2006,124949,744,5848
26620,2006,164043,1085,12485
26660,2006,11210,79,754
26700,2006,6147,45,214
26740,2006,23267,160,1300
26780,2006,17819,101,480
26820,2006,51678,481,4047
26860,2006,28011,161,826
26900,2006,838544,5024,46081
26980,2006,62868,408,2602
27020,2006,13748,102,478
27060,2006,45925,195,1784
27100,2006,54089,260,1630
27140,2006,236699,1455,14402
27180,2006,72085,389,3421
27220,2006,18755,327,1438
27260,2006,549249,4937,39710
27300,2006,15088,75,926
27340,2006,31798,311,2012
27380,2006,12145,83,579
27420,2006,8702,48,215
27460,2006,47096,232,2130
27500,2006,60480,331,2904
27540,2006,27692,103,1200
27600,2006,16042,154,1616
27620,2006,53521,351,2435
27700,2006,6860,62,440
27740,2006,70958,347,2555
27780,2006,51408,300,2295
27860,2006,42345,308,2688
27900,2006,78056,473,3962
27940,2006,10607,105,417
27980,2006,65059,517,5703
28020,2006,111533,547,3814
28060,2006,35369,616,3031
28100,2006,37133,244,1713
28140,2006,910012,5744,48255
28180,2006,26445,250,2141
28260,2006,23929,163,1022
28300,2006,32188,207,1937
28340,2006,17575,81,1018
28380,2006,8050,86,298
28420,2006,69621,637,5151
28450,2006,52319,331,2231
28500,2006,16271,141,915
28540,2006,4762,57,307
28580,2006,30823,384,2578
28620,2006,15450,228,1354
28660,2006,92837,689,5262
28680,2006,8712,122,691
28700,2006,113557,537,5007
28740,2006,48639,503,2457
28780,2006,7128,58,881
28820,2006,24928,114,679
28860,2006,9103,77,568
28880,2006,212400,1731,8494
28900,2006,19000,207,1145
28940,2006,326004,1845,15522
29020,2006,39498,167,1094
29060,2006,22301,209,847
29100,2006,69659,363,3159
29180,2006,146797,1082,8868
29200,2006,71562,403,2948
29260,2006,7335,99,460
29300,2006,39422,189,1593
29340,2006,81259,478,3548
29380,2006,17974,167,1279
29420,2006,51372,595,4247
29460,2006,188988,1642,12846
29470,2006,6425,89,419
29540,2006,219751,1047,8068
29620,2006,165769,923,7371
29660,2006,10476,100,495
29700,2006,66370,599,3656
29740,2006,48717,475,3306
29780,2006,6838,62,311
29820,2006,854698,6156,63120
29860,2006,28152,151,1364
29900,2006,13578,50,375
29940,2006,38240,277,1599
29980,2006,8806,60,500
30020,2006,32914,230,2043
30060,2006,12496,82,513
30140,2006,45418,237,2261
30150,2006,98808,661,3765
30180,2006,9593,51,191
30260,2006,16416,62,523
30280,2006,8594,54,323
