"","year","prim_state","CBSA_Code","CBSA_name","tot_emp_school_psychologists","tot_emp_teachers_preschool","tot_emp_bus_drivers","tot_emp_administrators_elemsec","tot_emp_teachers_kindergarten","tot_emp_teachers_elementary","tot_emp_teachers_secondary","tot_emp_administrators_preschool","tot_emp_teachers_middle_school","tot_emp_teachers_other","a_mean_school_psychologists","a_mean_teachers_preschool","a_mean_bus_drivers","a_mean_administrators_elemsec","a_mean_teachers_kindergarten","a_mean_teachers_elementary","a_mean_teachers_secondary","a_mean_administrators_preschool","a_mean_teachers_middle_school","a_mean_teachers_other","a_median_school_psychologists","a_median_teachers_preschool","a_median_bus_drivers","a_median_administrators_elemsec","a_median_teachers_kindergarten","a_median_teachers_elementary","a_median_teachers_secondary","a_median_administrators_preschool","a_median_teachers_middle_school","a_median_teachers_other","tot_emp_substitute_teachers","a_mean_substitute_teachers","a_median_substitute_teachers"
"9683",2024,"SC",24860,"Greenville-Anderson-Greer, SC",120,650,NA,NA,360,4190,3070,100,1390,NA,63360,36370,42320,NA,56460,59120,62250,57150,62690,NA,51080,33900,44750,NA,58560,58390,62420,48490,57670,NA,2450,38000,33620
"9684",2024,"PR",25020,"Guayama, PR",NA,110,NA,NA,70,150,190,NA,60,NA,NA,30640,NA,NA,57450,50290,51730,NA,50300,NA,NA,28830,NA,NA,60860,51390,57070,NA,50260,NA,NA,NA,NA
"9685",2024,"MS",25060,"Gulfport-Biloxi, MS",NA,360,630,NA,150,1610,1130,60,830,NA,NA,29810,32470,NA,50510,52170,54750,45180,52770,NA,NA,27210,36130,NA,47720,49260,50670,37230,49490,NA,100,23110,20070
"9686",2024,"MD",25180,"Hagerstown-Martinsburg, MD-WV",NA,270,650,NA,110,1320,790,50,470,NA,NA,43410,39890,NA,65330,63640,62460,NA,67770,NA,NA,35540,35540,NA,59740,60660,62350,NA,61700,NA,900,50340,48080
"9687",2024,"LA",25220,"Hammond, LA",NA,140,NA,NA,NA,660,400,NA,220,NA,NA,36600,NA,NA,NA,51820,56970,NA,53670,NA,NA,27740,NA,NA,NA,49670,57470,NA,49000,NA,NA,NA,NA
"9688",2024,"CA",25260,"Hanford-Corcoran, CA",50,130,40,NA,60,730,750,NA,200,NA,108680,43560,51670,NA,90540,91850,99030,NA,85550,NA,103010,42170,49670,NA,92800,98250,99800,NA,78830,NA,250,56340,55580
"9689",2024,"PA",25420,"Harrisburg-Carlisle, PA",140,1060,1390,NA,170,2760,2380,150,1140,NA,89560,33170,42830,NA,72290,69380,70420,51280,70170,NA,81460,29600,46430,NA,75240,68710,73700,47050,70450,NA,370,39990,41980
"9690",2024,"VA",25500,"Harrisonburg, VA",NA,100,220,NA,NA,650,400,NA,320,NA,NA,37560,48530,NA,NA,68900,68530,NA,68650,NA,NA,35900,45120,NA,NA,74770,75700,NA,74280,NA,340,28590,28270
"9691",2024,"CT",25540,"Hartford-West Hartford-East Hartford, CT",330,1950,2450,NA,430,4770,4580,310,2450,NA,93310,45480,55530,NA,85210,80430,79230,65760,81500,NA,98790,38540,59470,NA,82520,78160,77270,60190,81700,NA,2170,53510,38400
"9692",2024,"MS",25620,"Hattiesburg, MS",NA,210,190,NA,30,420,690,NA,350,NA,NA,25490,31410,NA,46150,48290,51970,NA,50180,NA,NA,22440,25930,NA,45810,47300,48320,NA,48610,NA,70,21840,18490
"9693",2024,"MT",25740,"Helena, MT",NA,NA,100,NA,40,290,240,NA,270,NA,NA,NA,44170,NA,57150,59400,55660,NA,64620,NA,NA,NA,45660,NA,51010,57040,57610,NA,73080,NA,90,28640,27590
"9694",2024,"NC",25860,"Hickory-Lenoir-Morganton, NC",NA,350,290,NA,NA,1730,760,60,1120,NA,52820,31550,36520,NA,NA,49750,52420,58590,50540,NA,54330,28600,36180,NA,NA,48620,51270,56420,50830,NA,950,32220,30620
"9695",2024,"SC",25940,"Hilton Head Island-Bluffton-Port Royal, SC",30,110,130,NA,110,900,620,NA,390,NA,70890,52660,28630,NA,60870,61790,63560,NA,64020,NA,63340,49600,31820,NA,62200,62360,62660,NA,61990,NA,50,31320,28110
"9696",2024,"GA",25980,"Hinesville, GA",NA,80,50,NA,40,320,NA,NA,290,NA,NA,47560,45620,NA,64280,65720,NA,NA,61940,NA,NA,47790,48390,NA,64550,64380,NA,NA,62410,NA,170,41430,49020
"9697",2024,"FL",26140,"Homosassa Springs, FL",NA,140,120,NA,NA,NA,NA,NA,NA,NA,NA,35610,42860,NA,NA,NA,NA,NA,NA,NA,NA,29220,46190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9698",2024,"AR",26300,"Hot Springs, AR",NA,40,130,NA,50,330,330,NA,130,NA,NA,43990,45870,NA,52440,53820,58950,NA,56480,NA,NA,37530,44810,NA,52100,52670,60080,NA,57480,NA,NA,NA,NA
"9699",2024,"LA",26380,"Houma-Bayou Cane-Thibodaux, LA",NA,100,240,NA,NA,820,400,30,410,NA,NA,45650,31610,NA,NA,52410,54960,44420,52560,NA,NA,49860,22450,NA,NA,51600,51120,43220,50900,NA,NA,NA,NA
"9700",2024,"TX",26420,"Houston-Pasadena-The Woodlands, TX",1490,7620,8700,NA,2130,31710,26840,2020,17640,NA,83320,38960,42420,NA,62910,62490,64790,51940,64530,NA,78740,33840,41730,NA,64330,61950,64230,48850,63610,NA,11270,31690,30890
"9701",2024,"WV",26580,"Huntington-Ashland, WV-KY-OH",NA,490,280,NA,180,1510,910,60,710,NA,NA,34440,35480,NA,54090,54730,58790,47820,56210,NA,NA,28740,35380,NA,54290,56230,59000,40950,58000,NA,1040,49780,47410
"9702",2024,"AL",26620,"Huntsville, AL",NA,560,1080,NA,NA,1550,1570,90,980,NA,74550,30210,21800,NA,NA,58490,62990,47080,61600,NA,74290,27980,18500,NA,NA,60790,64000,44390,61750,NA,NA,22890,24320
"9703",2024,"ID",26820,"Idaho Falls, ID",40,50,NA,NA,30,920,630,NA,150,NA,67040,40970,NA,NA,55560,58070,61140,NA,56860,NA,60620,37700,NA,NA,57970,59630,59390,NA,58550,NA,240,39250,31410
"9704",2024,"IN",26900,"Indianapolis-Carmel-Greenwood, IN",360,2970,3650,NA,690,9380,6130,360,3690,NA,78710,37100,45920,NA,59460,61380,68570,54970,61570,NA,75160,36190,47910,NA,59800,59990,62440,49800,60050,NA,1880,43430,38680
"9705",2024,"IA",26980,"Iowa City, IA",NA,450,230,NA,50,880,500,90,340,NA,NA,33620,46320,NA,52790,56890,61250,49550,59150,NA,NA,29610,48860,NA,48010,57030,59690,47030,59320,NA,440,38900,38490
"9706",2024,"NY",27060,"Ithaca, NY",40,130,260,NA,NA,460,350,NA,160,NA,78690,44490,54920,NA,NA,71170,82310,NA,70870,NA,77170,43720,53290,NA,NA,64140,79270,NA,63380,NA,230,43050,37200
"9707",2024,"MI",27100,"Jackson, MI",NA,120,170,NA,NA,640,290,NA,210,NA,NA,36970,43310,NA,NA,64650,63200,NA,62440,NA,NA,35070,44640,NA,NA,61310,61290,NA,62560,NA,50,48280,39570
"9708",2024,"MS",27140,"Jackson, MS",50,690,740,NA,240,2450,2540,170,1440,NA,NA,28770,31030,NA,48830,48490,52070,43940,51760,NA,NA,26620,29610,NA,48530,48690,49570,38690,49200,NA,410,28450,28490
"9709",2024,"TN",27180,"Jackson, TN",NA,150,310,NA,100,860,520,NA,460,NA,NA,36680,46130,NA,52150,50000,56020,NA,53000,NA,NA,30600,40470,NA,50000,49390,58500,NA,50070,NA,110,21730,22270
"9710",2024,"FL",27260,"Jacksonville, FL",150,3120,930,NA,780,6230,3840,490,2700,NA,81930,34100,40550,NA,71460,65930,69370,55240,64810,NA,77440,30530,39690,NA,75570,69140,73080,49990,68990,NA,1060,37150,34580
"9711",2024,"NC",27340,"Jacksonville, NC",40,260,120,NA,NA,970,770,40,NA,NA,61510,29610,33890,NA,NA,46510,48770,51250,NA,NA,57360,27540,34170,NA,NA,47150,49340,45580,NA,NA,140,41280,40880
"9712",2024,"WI",27500,"Janesville-Beloit, WI",40,300,80,NA,100,850,330,40,360,NA,89080,33950,49160,NA,60640,65570,67230,53670,70160,NA,87710,34700,45790,NA,55610,61600,63420,56180,65810,NA,280,NA,NA
"9713",2024,"MO",27620,"Jefferson City, MO",NA,150,210,NA,30,880,600,NA,140,NA,NA,35580,40960,NA,50970,49750,59080,NA,51730,NA,NA,33450,38280,NA,45070,46150,55580,NA,45810,NA,210,32950,30140
"9714",2024,"TN",27740,"Johnson City, TN",NA,60,170,NA,90,640,NA,NA,NA,NA,NA,40140,34500,NA,56570,56770,NA,NA,NA,NA,NA,35580,39590,NA,50390,51390,NA,NA,NA,NA,NA,NA,NA
"9715",2024,"PA",27780,"Johnstown, PA",NA,230,550,NA,50,710,530,NA,NA,NA,NA,30560,34740,NA,55520,61620,66110,NA,NA,NA,NA,27460,34520,NA,58330,59580,69220,NA,NA,NA,NA,NA,NA
"9716",2024,"AR",27860,"Jonesboro, AR",NA,160,230,NA,90,570,610,70,240,NA,NA,42720,44230,NA,52850,54510,56210,48400,55940,NA,NA,46660,45120,NA,51190,54400,58930,40700,58940,NA,160,NA,NA
"9717",2024,"MO",27900,"Joplin, MO-KS",NA,190,230,NA,70,1200,770,40,410,NA,NA,37710,42250,NA,57100,53220,63760,39040,59360,NA,NA,33260,41420,NA,50820,48130,60530,38640,57600,NA,250,39830,31660
"9718",2024,"HI",27980,"Kahului-Wailuku, HI",NA,170,90,NA,40,490,820,30,210,NA,NA,49880,52730,NA,64430,63240,66410,56020,61700,NA,NA,45080,59160,NA,66640,60050,62940,54320,56850,NA,180,51290,51240
"9719",2024,"MI",28020,"Kalamazoo-Portage, MI",30,310,300,NA,60,1130,670,60,300,NA,75300,35850,41220,NA,62680,63850,67000,53930,64910,NA,78220,35620,42620,NA,62750,61340,70000,52110,61510,NA,120,42260,33030
"9720",2024,"IL",28100,"Kankakee, IL",NA,140,180,NA,40,470,420,NA,260,NA,NA,38010,46990,NA,55140,63060,53770,NA,59280,NA,NA,35200,44030,NA,50820,61760,48450,NA,58660,NA,140,73680,37340
"9721",2024,"MO",28140,"Kansas City, MO-KS",310,1530,2960,NA,960,13360,6080,390,5570,NA,72120,38320,45270,NA,61650,57970,61290,53840,63990,NA,74740,35540,47630,NA,58810,59140,60230,49100,61470,NA,3580,38000,36060
"9722",2024,"WA",28420,"Kennewick-Richland, WA",50,410,460,NA,280,1510,720,60,640,NA,103860,41340,54700,NA,87980,89950,96840,73840,93660,NA,108630,38140,52310,NA,81450,86310,105630,63730,97590,NA,620,43860,43230
"9723",2024,"WI",28450,"Kenosha, WI",NA,380,NA,NA,40,540,380,40,330,NA,NA,33970,NA,NA,73090,67170,60930,50680,64590,NA,NA,34810,NA,NA,60860,59750,60900,49570,61500,NA,460,44820,40500
"9724",2024,"TX",28660,"Killeen-Temple, TX",90,500,640,NA,250,2290,1630,80,1260,NA,83660,40390,35210,NA,58090,58370,62100,48630,60700,NA,74740,33790,36800,NA,61570,59650,61680,47850,61970,NA,370,25170,22750
"9725",2024,"TN",28700,"Kingsport-Bristol, TN-VA",NA,220,450,NA,140,1110,740,NA,580,NA,NA,40230,45470,NA,55020,54000,62810,NA,56010,NA,NA,39050,47120,NA,58200,51760,61060,NA,58360,NA,240,30350,28300
"9726",2024,"NY",28740,"Kingston, NY",60,130,400,NA,70,780,600,NA,270,NA,108380,44510,54850,NA,89620,92200,97490,NA,89820,NA,90880,37840,50720,NA,90690,97710,104720,NA,99090,NA,330,40420,38920
"9727",2024,"NY",28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",280,930,2210,NA,300,3700,2500,160,1520,NA,96330,43530,57940,NA,84210,84950,90210,73720,86290,NA,92980,37560,59230,NA,79920,81420,93940,62010,81920,NA,1460,42300,37790
"9728",2024,"TN",28940,"Knoxville, TN",160,530,730,NA,410,3470,2670,60,1810,NA,70720,39950,36450,NA,54380,56560,60050,49900,58280,NA,72540,35110,33430,NA,50860,60370,60800,42530,61060,NA,340,20850,19760
"9729",2024,"IN",29020,"Kokomo, IN",NA,NA,120,NA,NA,340,170,NA,180,NA,NA,NA,39910,NA,NA,58490,63920,NA,56580,NA,NA,NA,38430,NA,NA,60000,61900,NA,50880,NA,120,44010,39590
"9730",2024,"WI",29100,"La Crosse-Onalaska, WI-MN",30,390,120,NA,40,860,470,40,430,NA,72530,35280,50290,NA,61740,64270,61420,50770,64240,NA,72210,35590,49060,NA,60740,61100,60660,49150,60760,NA,250,NA,NA
"9731",2024,"LA",29180,"Lafayette, LA",NA,160,NA,NA,NA,890,430,60,350,NA,NA,34010,NA,NA,NA,50390,51460,47080,54100,NA,NA,29930,NA,NA,NA,49090,49710,36660,50740,NA,NA,NA,NA
"9732",2024,"IN",29200,"Lafayette-West Lafayette, IN",NA,210,250,NA,80,700,610,NA,310,NA,NA,35140,45690,NA,53290,58660,68690,NA,65350,NA,NA,34630,46660,NA,48810,58660,62140,NA,59270,NA,270,38300,32940
"9733",2024,"LA",29340,"Lake Charles, LA",50,140,400,NA,140,1080,930,NA,450,NA,65790,39320,40610,NA,51230,50610,53100,NA,51110,NA,65290,46040,38950,NA,50080,49440,50030,NA,50110,NA,NA,NA,NA
"9734",2024,"AZ",29420,"Lake Havasu City-Kingman, AZ",NA,150,110,NA,50,530,340,NA,240,NA,NA,33620,39240,NA,54360,51620,50590,NA,50600,NA,NA,32070,38430,NA,50310,47330,47490,NA,48640,NA,90,41060,35380
"9735",2024,"FL",29460,"Lakeland-Winter Haven, FL",110,760,520,NA,410,3520,1980,180,1610,NA,71280,33760,33210,NA,50900,63920,66310,58910,52320,NA,65660,30610,31100,NA,49740,62390,62840,47780,50070,NA,300,35730,33820
"9736",2024,"PA",29540,"Lancaster, PA",140,640,1010,NA,160,2230,2190,90,550,NA,96970,33760,42760,NA,68290,72110,77670,52480,75010,NA,94290,31100,46290,NA,74940,75450,78730,47430,79120,NA,180,39970,38580
"9737",2024,"MI",29620,"Lansing-East Lansing, MI",70,510,1470,NA,90,1720,1210,90,730,NA,76540,37710,44740,NA,60370,62460,65990,59790,64120,NA,77170,36280,47330,NA,63160,59780,63870,55990,61720,NA,130,41400,38720
"9738",2024,"TX",29700,"Laredo, TX",NA,280,270,NA,NA,1640,1020,50,820,NA,NA,29650,37960,NA,NA,58880,61060,49620,61680,NA,NA,31560,39920,NA,NA,60980,61360,45710,60100,NA,920,28530,29610
"9739",2024,"NM",29740,"Las Cruces, NM",90,220,NA,NA,150,1260,640,40,410,NA,98620,37430,NA,NA,70630,77230,77220,65140,81780,NA,100100,31390,NA,NA,69910,74760,73970,64620,79750,NA,600,36550,37100
"9740",2024,"NV",29820,"Las Vegas-Henderson-North Las Vegas, NV",190,1850,1470,NA,1050,6510,6550,260,2210,NA,87470,38900,38360,NA,63400,62290,65040,60910,66670,NA,84010,35660,36380,NA,62310,62420,62870,60200,63620,NA,5670,24770,21320
"9741",2024,"KS",29940,"Lawrence, KS",NA,80,150,NA,40,470,390,60,250,NA,NA,38430,44900,NA,51140,51760,59390,54720,55680,NA,NA,34200,45120,NA,45560,48600,59750,52030,57200,NA,NA,NA,NA
"9742",2024,"OK",30020,"Lawton, OK",NA,150,100,NA,40,460,380,30,220,NA,NA,39130,38690,NA,45980,48160,50380,40100,50590,NA,NA,38550,37930,NA,45150,45560,47560,38560,47100,NA,130,24850,20890
"9743",2024,"PA",30140,"Lebanon, PA",NA,70,NA,NA,NA,500,670,NA,260,NA,NA,34120,NA,NA,NA,69820,75380,NA,74340,NA,NA,29340,NA,NA,NA,75330,76770,NA,75830,NA,120,42660,42370
"9744",2024,"ID",30300,"Lewiston, ID-WA",NA,40,50,NA,NA,280,190,NA,NA,NA,NA,36860,47770,NA,NA,67490,68610,NA,NA,NA,NA,34320,47650,NA,NA,63440,64600,NA,NA,NA,110,40550,33740
"9745",2024,"ME",30340,"Lewiston-Auburn, ME",NA,110,180,NA,40,530,430,NA,270,NA,NA,41370,48580,NA,58590,54740,58670,NA,59760,NA,NA,35710,47710,NA,55420,48490,62880,NA,58330,NA,110,33770,30920
"9746",2024,"KY",30460,"Lexington-Fayette, KY",110,920,660,NA,300,2330,1530,140,1150,NA,73250,35030,49850,NA,60820,59850,63430,49580,61530,NA,73360,30220,50990,NA,61550,62360,62240,44310,62520,NA,NA,NA,NA
"9747",2024,"MD",30500,"Lexington Park, MD",NA,220,450,NA,80,1210,400,30,390,NA,NA,49290,53630,NA,77210,72700,77790,66540,75130,NA,NA,37940,55460,NA,76910,73170,81050,57390,71800,NA,320,39040,42290
"9748",2024,"OH",30620,"Lima, OH",NA,140,40,NA,NA,590,410,NA,230,NA,NA,32000,43180,NA,NA,64390,71050,NA,63120,NA,NA,28510,45780,NA,NA,65830,72590,NA,57760,NA,70,33210,30390
"9749",2024,"NE",30700,"Lincoln, NE",70,290,320,NA,250,1090,860,130,730,NA,97080,41160,55790,NA,58250,59620,62270,68610,61000,NA,90210,37510,45030,NA,53310,60430,63430,63860,63770,NA,730,46800,47570
"9750",2024,"AR",30780,"Little Rock-North Little Rock-Conway, AR",180,610,890,NA,290,3240,2770,330,1910,NA,58150,36030,44550,NA,52170,54510,57910,49550,56850,NA,51310,28230,44880,NA,50340,51030,58160,45170,57960,NA,700,28180,28510
"9751",2024,"UT",30860,"Logan, UT-ID",40,220,30,NA,NA,710,940,30,NA,NA,78570,35600,42880,NA,NA,65260,69880,59590,NA,NA,73730,33240,46310,NA,NA,60020,71650,46690,NA,NA,NA,NA,NA
"9752",2024,"TX",30980,"Longview, TX",50,230,450,NA,50,1290,1130,50,910,NA,72470,32210,45710,NA,46580,54970,58430,44630,55960,NA,72900,28290,46480,NA,45930,58290,59460,41280,58130,NA,250,25150,24280
"9753",2024,"WA",31020,"Longview-Kelso, WA",NA,130,200,NA,80,470,210,NA,140,NA,NA,43070,55150,NA,81900,81720,87380,NA,85590,NA,NA,42910,55420,NA,77670,76520,98280,NA,84430,NA,210,57100,57410
"9754",2024,"CA",31080,"Los Angeles-Long Beach-Anaheim, CA",3170,15620,4420,NA,1170,42880,27900,2810,16990,NA,113980,45740,57680,NA,87440,97460,103450,71810,90580,NA,108130,44610,59240,NA,102610,100580,97970,61880,94940,NA,30210,60640,56210
"9755",2024,"KY",31140,"Louisville/Jefferson County, KY-IN",110,2170,1930,NA,590,5030,3710,330,2680,NA,86110,36150,49550,NA,64240,63250,66180,50920,62480,NA,85170,33230,51140,NA,63770,64500,64460,45540,63030,NA,500,39650,35690
"9756",2024,"TX",31180,"Lubbock, TX",50,400,260,NA,90,1960,2130,70,800,NA,65830,32070,42290,NA,50840,54670,53980,47690,56240,NA,64670,29000,40080,NA,48850,55350,49620,47160,60030,NA,320,23870,23670
"9757",2024,"VA",31340,"Lynchburg, VA",40,290,530,NA,50,1100,650,30,510,NA,74650,33490,44780,NA,50890,53080,63680,68920,56610,NA,71410,29680,46380,NA,52750,47880,63890,59350,58070,NA,650,29740,27570
"9758",2024,"GA",31420,"Macon-Bibb County, GA",NA,280,160,NA,160,1110,470,NA,530,NA,NA,40950,37000,NA,62830,60410,61860,NA,62010,NA,NA,36530,33250,NA,64940,60560,62650,NA,61430,NA,180,54960,29620
"9759",2024,"WI",31540,"Madison, WI",150,2140,790,NA,260,2810,2100,250,1120,NA,78860,37160,50440,NA,60590,71820,63240,58310,75130,NA,77930,36970,47640,NA,57700,63030,61710,61760,77320,NA,1490,50410,49330
"9760",2024,"NH",31700,"Manchester-Nashua, NH",80,780,580,NA,190,1310,1620,140,1110,NA,82120,37610,45470,NA,60350,65640,70800,55210,69570,NA,81210,36230,47620,NA,60530,64430,75210,47480,64880,NA,370,35670,34950
"9761",2024,"KS",31740,"Manhattan, KS",NA,60,70,NA,30,590,370,NA,270,NA,NA,46120,41380,NA,53420,49930,55750,NA,53360,NA,NA,45660,45160,NA,48710,47250,57570,NA,47400,NA,480,34920,33230
"9762",2024,"MN",31860,"Mankato, MN",NA,260,400,NA,60,370,230,NA,160,NA,NA,39890,45930,NA,66340,66310,70610,NA,68920,NA,NA,37730,46760,NA,61690,60430,62960,NA,62990,NA,NA,NA,NA
"9763",2024,"OH",31900,"Mansfield, OH",NA,70,NA,NA,NA,390,660,NA,370,NA,NA,32510,NA,NA,NA,61490,70330,NA,64790,NA,NA,28570,NA,NA,NA,59080,70540,NA,62000,NA,90,31560,28390
"9764",2024,"PR",32420,"Mayagüez, PR",60,160,170,NA,320,220,380,NA,280,NA,85920,30160,26570,NA,52220,39810,46390,NA,53180,NA,93040,29160,22040,NA,58580,34880,49710,NA,56820,NA,NA,NA,NA
"9765",2024,"TX",32580,"McAllen-Edinburg-Mission, TX",230,1050,1080,NA,450,4490,4080,210,2530,NA,79410,47150,44640,NA,62150,61940,63500,46200,63070,NA,77210,54780,41200,NA,60730,60740,60500,46490,61050,NA,2390,28820,27390
"9766",2024,"OR",32780,"Medford, OR",40,240,210,NA,80,950,460,30,250,NA,101000,40690,60150,NA,68990,67440,73960,57310,72820,NA,113180,37860,66060,NA,65810,60350,76420,50310,75120,NA,290,58350,50370
"9767",2024,"TN",32820,"Memphis, TN-MS-AR",130,1160,1170,NA,310,5640,4830,140,1760,NA,77510,39570,37330,NA,54240,56070,60110,57700,57450,NA,79830,36060,37420,NA,55910,57750,61630,49410,59250,NA,740,27200,28200
"9768",2024,"CA",32900,"Merced, CA",80,200,260,NA,130,1190,930,30,NA,NA,120570,54940,55610,NA,95300,97360,94160,84600,91960,NA,125660,45320,58270,NA,106030,97400,97470,61880,105100,NA,1640,53680,51560
"9769",2024,"FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",520,11360,2800,NA,2400,20680,11650,1790,8970,NA,86830,35850,40460,NA,55610,57320,60020,60720,57790,NA,85920,35740,38050,NA,51770,51930,58720,52000,51680,NA,6760,50180,58070
"9770",2024,"IN",33140,"Michigan City-La Porte, IN",NA,40,160,NA,30,440,400,NA,280,NA,NA,33450,40110,NA,58020,57680,64550,NA,62780,NA,NA,29380,39250,NA,57760,58320,59370,NA,58980,NA,180,39200,33140
"9771",2024,"MI",33220,"Midland, MI",NA,120,NA,NA,NA,350,180,NA,NA,NA,NA,35310,NA,NA,NA,65390,68620,NA,NA,NA,NA,35320,NA,NA,NA,62520,62280,NA,NA,NA,NA,NA,NA
"9772",2024,"TX",33260,"Midland, TX",NA,NA,130,NA,NA,380,660,40,1170,NA,NA,NA,44000,NA,NA,64590,66540,59840,65270,NA,NA,NA,39580,NA,NA,60820,63120,54840,61920,NA,170,28340,27910
"9773",2024,"WI",33340,"Milwaukee-Waukesha, WI",540,3980,2100,NA,530,6940,5180,470,3170,NA,101120,34540,49060,NA,57140,70320,70910,53460,69140,NA,104290,34980,48250,NA,60730,63150,63780,57020,63720,NA,1770,45670,39940
"9774",2024,"MN",33460,"Minneapolis-St. Paul-Bloomington, MN-WI",820,7950,6320,NA,1720,14970,11530,860,7110,NA,88200,43530,52170,NA,75000,74150,74260,65350,68720,NA,85090,38670,50220,NA,78050,76100,65680,60630,61740,NA,7150,52970,48710
"9775",2024,"ND",33500,"Minot, ND",NA,30,130,NA,60,410,290,NA,170,NA,NA,48010,62470,NA,63000,61720,62720,NA,63070,NA,NA,46620,53560,NA,63270,59480,61470,NA,60670,NA,NA,NA,NA
"9776",2024,"MT",33540,"Missoula, MT",NA,130,210,NA,NA,410,350,NA,280,NA,NA,35760,44850,NA,NA,57670,54610,NA,60950,NA,NA,35570,45810,NA,NA,50310,58410,NA,60360,NA,190,30680,27830
"9777",2024,"AL",33660,"Mobile, AL",NA,920,840,NA,NA,1050,1160,70,NA,NA,NA,38750,18980,NA,NA,53890,56400,46600,56840,NA,NA,29910,17820,NA,NA,58620,58840,47280,59360,NA,410,22880,24010
"9778",2024,"CA",33700,"Modesto, CA",80,750,180,NA,210,2370,1700,90,590,NA,119910,54370,59010,NA,107880,95950,95700,91710,97770,NA,116550,48630,62480,NA,115930,100430,98150,73660,101900,NA,1780,55220,58420
"9779",2024,"LA",33740,"Monroe, LA",NA,150,130,NA,60,1220,840,NA,410,NA,NA,35900,37160,NA,49690,50870,56610,NA,54540,NA,NA,31200,31590,NA,50270,50250,58390,NA,50750,NA,NA,NA,NA
"9780",2024,"MI",33780,"Monroe, MI",NA,120,50,NA,NA,550,330,NA,300,NA,NA,36440,43650,NA,NA,63790,68150,NA,65510,NA,NA,35810,40860,NA,NA,61030,63960,NA,61930,NA,NA,NA,NA
"9781",2024,"AL",33860,"Montgomery, AL",NA,610,620,NA,30,1160,1480,60,670,NA,NA,28440,17480,NA,48530,52380,56960,46480,56990,NA,NA,26670,17580,NA,46840,56370,60120,46290,60040,NA,NA,22890,23730
"9782",2024,"WV",34060,"Morgantown, WV",40,260,280,NA,30,360,270,NA,110,NA,71410,34490,30610,NA,51660,52860,55430,NA,51620,NA,70790,30260,28820,NA,50290,50110,57910,NA,54750,NA,270,49910,48610
"9783",2024,"TN",34100,"Morristown, TN",NA,NA,NA,NA,NA,NA,430,NA,320,NA,NA,NA,NA,NA,NA,NA,65150,NA,54930,NA,NA,NA,NA,NA,NA,NA,59000,NA,59670,NA,NA,NA,NA
"9784",2024,"WA",34580,"Mount Vernon-Anacortes, WA",NA,170,170,NA,60,550,280,NA,190,NA,NA,43000,64570,NA,87750,95350,97670,NA,95170,NA,NA,41590,67040,NA,83110,103580,105400,NA,86480,NA,250,51420,52710
"9785",2024,"IN",34620,"Muncie, IN",NA,160,200,NA,NA,400,310,NA,180,NA,NA,34270,38990,NA,NA,55450,63960,NA,58150,NA,NA,34040,39140,NA,NA,55710,59480,NA,60230,NA,120,38410,33980
"9786",2024,"MI",34740,"Muskegon-Norton Shores, MI",40,100,90,NA,40,630,470,NA,260,NA,74250,40500,41070,NA,54970,64840,64880,NA,67030,NA,74290,36450,38900,NA,59160,60450,61540,NA,62990,NA,90,41100,39940
"9787",2024,"SC",34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",NA,260,330,NA,NA,NA,740,30,NA,NA,NA,37720,28930,NA,NA,NA,63240,47900,NA,NA,NA,34270,29530,NA,NA,NA,60260,42110,NA,NA,NA,NA,NA
"9788",2024,"CA",34900,"Napa, CA",NA,180,60,NA,30,480,240,NA,170,NA,NA,49420,63050,NA,85430,90930,99820,NA,106690,NA,NA,46850,64750,NA,80580,81320,100720,NA,101430,NA,400,58190,64880
"9789",2024,"FL",34940,"Naples-Marco Island, FL",NA,500,390,NA,210,1620,660,110,630,NA,NA,39390,40360,NA,82600,73620,83930,61980,81390,NA,NA,35910,40720,NA,82180,82650,82560,57660,82320,NA,320,31560,27870
"9790",2024,"TN",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",330,1890,2260,NA,930,8680,6000,270,3930,NA,74360,44340,46620,NA,58090,58590,61480,51830,58210,NA,72240,37430,48780,NA,58320,59420,62100,45620,60330,NA,2390,28610,29410
"9791",2024,"CT",35300,"New Haven, CT",120,950,1380,NA,160,2820,2980,180,1060,NA,88570,46180,55400,NA,78590,76070,78260,71590,80970,NA,93790,40140,60110,NA,76580,75720,76540,63220,80000,NA,710,NA,NA
"9792",2024,"LA",35380,"New Orleans-Metairie, LA",140,690,970,NA,630,4340,3220,90,910,NA,84780,42150,39670,NA,56900,56050,60100,55080,57900,NA,78230,34810,38930,NA,58680,59430,59430,47230,58550,NA,120,34440,32680
"9793",2024,"NY",35620,"New York-Newark-Jersey City, NY-NJ",6180,31000,27980,NA,8970,100040,77530,4740,40710,NA,108370,52680,59010,NA,84940,95140,100630,91640,92410,NA,101790,47430,59600,NA,75300,95240,99260,79000,82870,NA,27290,47730,40770
"9794",2024,"MI",35660,"Niles, MI",NA,160,110,NA,NA,740,370,NA,260,NA,NA,35610,42980,NA,NA,62550,66520,NA,67140,NA,NA,35380,43590,NA,NA,59170,63110,NA,63550,NA,50,31940,31200
