CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,smape_model
13940,1,2017,200.0000457763672,347.7920837402344,241.0,147.7920379638672,40.99995422363281,53.9591680850136
13940,2,2018,407.0,336.7975769042969,241.0,70.20242309570312,166.0,18.87675498673804
13940,3,2019,392.00006103515625,322.21075439453125,241.0,69.789306640625,151.00006103515625,19.543055112561078
13980,1,2017,1830.0001220703125,2174.219970703125,1530.0,344.2198486328125,300.0001220703125,17.192853572318814
13980,2,2018,1068.9998779296875,2133.69287109375,1530.0,1064.6929931640625,461.0001220703125,66.48736401488301
13980,3,2019,2316.99951171875,2066.50732421875,1530.0,250.4921875,786.99951171875,11.428848950151384
14010,1,2017,2110.00048828125,2705.534423828125,2180.0,595.533935546875,69.99951171875,24.73386431268851
14010,2,2018,2796.0,2636.68115234375,2180.0,159.31884765625,616.0,5.865201479281511
14010,3,2019,2543.00048828125,2598.02490234375,2180.0,55.0244140625,363.00048828125,2.140600751077154
14020,1,2017,1699.9998779296875,1597.853759765625,2073.0,102.1461181640625,373.0001220703125,6.194702942313537
14020,2,2018,2404.999755859375,1558.00537109375,2073.0,846.994384765625,331.999755859375,42.745056220236684
14020,3,2019,2225.0,1523.4625244140625,2073.0,701.5374755859375,152.0,37.430678365590765
14100,1,2017,659.0000610351562,679.8438720703125,692.0,20.84381103515625,32.99993896484375,3.113702877474753
14100,2,2018,882.0,665.6012573242188,692.0,216.39874267578125,190.0,27.965697449552792
14100,3,2019,598.0001220703125,648.2635498046875,692.0,50.263427734375,93.9998779296875,8.06625898969686
14140,1,2017,732.9998779296875,1116.4654541015625,798.0,383.465576171875,65.0001220703125,41.46772253888588
14140,2,2018,919.9999389648438,1090.334228515625,798.0,170.33428955078125,121.99993896484375,16.945868234773346
14140,3,2019,1052.9998779296875,1074.9732666015625,798.0,21.973388671875,254.9998779296875,2.0651941711052033
14180,1,2017,467.0000915527344,446.28082275390625,619.0,20.719268798828125,151.99990844726562,4.537326571492244
14180,2,2018,344.0000305175781,433.7513427734375,619.0,89.75131225585938,274.9999694824219,23.07969238933703
14180,3,2019,451.9999084472656,415.2891845703125,619.0,36.710723876953125,167.00009155273438,8.465625630964967
14220,1,2017,434.0,357.47564697265625,313.0,76.52435302734375,121.0,19.337133952024335
14220,2,2018,247.9999542236328,352.7135314941406,313.0,104.71357727050781,65.00004577636719,34.86306858706384
14220,3,2019,261.0000305175781,338.86273193359375,313.0,77.86270141601562,51.999969482421875,25.96017165544779
14260,1,2017,10926.0009765625,14469.333984375,11151.0,3543.3330078125,224.9990234375,27.905385089516443
14260,2,2018,15901.9990234375,14129.640625,11151.0,1772.3583984375,4750.9990234375,11.80327427463071
