CBSA_Code,CSA_Code,CBSA_name,Metro_Micro,CSA_name,FIPS
40340,462,"Rochester, MN",1,"Rochester-Austin-Winona, MN",27045
40340,462,"Rochester, MN",1,"Rochester-Austin-Winona, MN",27109
40340,462,"Rochester, MN",1,"Rochester-Austin-Winona, MN",27157
40380,464,"Rochester, NY",1,"Rochester-Batavia-Seneca Falls, NY",36051
40380,464,"Rochester, NY",1,"Rochester-Batavia-Seneca Falls, NY",36055
40380,464,"Rochester, NY",1,"Rochester-Batavia-Seneca Falls, NY",36069
40380,464,"Rochester, NY",1,"Rochester-Batavia-Seneca Falls, NY",36073
40380,464,"Rochester, NY",1,"Rochester-Batavia-Seneca Falls, NY",36117
40420,466,"Rockford, IL",1,"Rockford-Freeport-Rochelle, IL",17007
40420,466,"Rockford, IL",1,"Rockford-Freeport-Rochelle, IL",17201
40460,246,"Rockingham, NC",0,"Fayetteville-Lumberton-Pinehurst, NC",37153
40540,N/A,"Rock Springs, WY",0,N/A,56037
40580,468,"Rocky Mount, NC",1,"Rocky Mount-Wilson-Roanoke Rapids, NC",37065
40580,468,"Rocky Mount, NC",1,"Rocky Mount-Wilson-Roanoke Rapids, NC",37127
40620,N/A,"Rolla, MO",0,N/A,29161
40660,122,"Rome, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",13115
40700,N/A,"Roseburg, OR",0,N/A,41019
40740,N/A,"Roswell, NM",0,N/A,35005
40760,N/A,"Ruidoso, NM",0,N/A,35027
40770,250,"Russellville, AL",0,"Florence-Muscle Shoals-Russellville, AL",01059
40780,N/A,"Russellville, AR",0,N/A,05115
40780,N/A,"Russellville, AR",0,N/A,05149
40820,384,"Ruston, LA",0,"Monroe-Ruston, LA",22061
40860,N/A,"Rutland, VT",0,N/A,50021
40900,472,"Sacramento-Roseville-Folsom, CA",1,"Sacramento-Roseville, CA",06017
40900,472,"Sacramento-Roseville-Folsom, CA",1,"Sacramento-Roseville, CA",06061
40900,472,"Sacramento-Roseville-Folsom, CA",1,"Sacramento-Roseville, CA",06067
40900,472,"Sacramento-Roseville-Folsom, CA",1,"Sacramento-Roseville, CA",06113
40940,N/A,"Safford, AZ",0,N/A,04009
40980,474,"Saginaw, MI",1,"Saginaw-Midland-Bay City, MI",26145
41060,378,"St. Cloud, MN",1,"Minneapolis-St. Paul, MN-WI",27009
41060,378,"St. Cloud, MN",1,"Minneapolis-St. Paul, MN-WI",27145
41100,N/A,"St. George, UT",1,N/A,49053
41140,312,"St. Joseph, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",20043
41140,312,"St. Joseph, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29003
41140,312,"St. Joseph, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29021
41140,312,"St. Joseph, MO-KS",1,"Kansas City-Overland Park-Kansas City, MO-KS",29063
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",17005
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",17013
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",17027
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",17083
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",17117
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",17119
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",17133
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",17163
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",29071
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",29099
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",29113
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",29183
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",29189
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",29219
41180,476,"St. Louis, MO-IL",1,"St. Louis-St. Charles-Farmington, MO-IL",29510
41260,N/A,"St. Marys, PA",0,N/A,42047
41400,566,"Salem, OH",0,"Youngstown-Warren-Salem, OH",39029
41420,440,"Salem, OR",1,"Portland-Vancouver-Salem, OR-WA",41047
41420,440,"Salem, OR",1,"Portland-Vancouver-Salem, OR-WA",41053
41460,N/A,"Salina, KS",0,N/A,20143
41460,N/A,"Salina, KS",0,N/A,20169
41500,N/A,"Salinas, CA",1,N/A,06053
41540,480,"Salisbury, MD",1,"Salisbury-Ocean Pines, MD",24039
41540,480,"Salisbury, MD",1,"Salisbury-Ocean Pines, MD",24045
41620,482,"Salt Lake City-Murray, UT",1,"Salt Lake City-Provo-Orem, UT-ID",49035
41620,482,"Salt Lake City-Murray, UT",1,"Salt Lake City-Provo-Orem, UT-ID",49045
41660,N/A,"San Angelo, TX",1,N/A,48235
41660,N/A,"San Angelo, TX",1,N/A,48451
41700,484,"San Antonio-New Braunfels, TX",1,"San Antonio-New Braunfels-Kerrville, TX",48013
41700,484,"San Antonio-New Braunfels, TX",1,"San Antonio-New Braunfels-Kerrville, TX",48019
41700,484,"San Antonio-New Braunfels, TX",1,"San Antonio-New Braunfels-Kerrville, TX",48029
41700,484,"San Antonio-New Braunfels, TX",1,"San Antonio-New Braunfels-Kerrville, TX",48091
41700,484,"San Antonio-New Braunfels, TX",1,"San Antonio-New Braunfels-Kerrville, TX",48187
41700,484,"San Antonio-New Braunfels, TX",1,"San Antonio-New Braunfels-Kerrville, TX",48259
41700,484,"San Antonio-New Braunfels, TX",1,"San Antonio-New Braunfels-Kerrville, TX",48325
41700,484,"San Antonio-New Braunfels, TX",1,"San Antonio-New Braunfels-Kerrville, TX",48493
41740,N/A,"San Diego-Chula Vista-Carlsbad, CA",1,N/A,06073
41760,N/A,"Sandpoint, ID",0,N/A,16017
41780,184,"Sandusky, OH",1,"Cleveland-Akron-Canton, OH",39043
41780,184,"Sandusky, OH",1,"Cleveland-Akron-Canton, OH",39123
41820,450,"Sanford, NC",0,"Raleigh-Durham-Cary, NC",37105
41860,488,"San Francisco-Oakland-Fremont, CA",1,"San Jose-San Francisco-Oakland, CA",06001
41860,488,"San Francisco-Oakland-Fremont, CA",1,"San Jose-San Francisco-Oakland, CA",06013
41860,488,"San Francisco-Oakland-Fremont, CA",1,"San Jose-San Francisco-Oakland, CA",06075
41860,488,"San Francisco-Oakland-Fremont, CA",1,"San Jose-San Francisco-Oakland, CA",06081
41860,488,"San Francisco-Oakland-Fremont, CA",1,"San Jose-San Francisco-Oakland, CA",06041
41940,488,"San Jose-Sunnyvale-Santa Clara, CA",1,"San Jose-San Francisco-Oakland, CA",06069
41940,488,"San Jose-Sunnyvale-Santa Clara, CA",1,"San Jose-San Francisco-Oakland, CA",06085
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72007
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72009
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72017
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72019
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72021
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72025
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72029
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72031
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72033
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72035
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72037
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72039
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72041
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72045
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72047
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72051
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72053
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72054
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72061
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72063
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72069
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72077
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72085
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72087
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72089
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72091
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72095
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72101
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72103
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72105
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72107
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72119
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72127
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72129
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72135
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72137
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72139
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72143
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72145
41980,490,"San Juan-Bayamón-Caguas, PR",1,"San Juan-Bayamón, PR",72151
42020,N/A,"San Luis Obispo-Paso Robles, CA",1,N/A,06079
42100,488,"Santa Cruz-Watsonville, CA",1,"San Jose-San Francisco-Oakland, CA",06087
42140,105,"Santa Fe, NM",1,"Albuquerque-Santa Fe-Los Alamos, NM",35049
42200,N/A,"Santa Maria-Santa Barbara, CA",1,N/A,06083
42220,N/A,"Santa Rosa-Petaluma, CA",1,N/A,06097
42300,N/A,"Sault Ste. Marie, MI",0,N/A,26033
42340,496,"Savannah, GA",1,"Savannah-Hinesville-Statesboro, GA",13029
42340,496,"Savannah, GA",1,"Savannah-Hinesville-Statesboro, GA",13051
42340,496,"Savannah, GA",1,"Savannah-Hinesville-Statesboro, GA",13103
42380,N/A,"Sayre, PA",0,N/A,42015
42420,N/A,"Scottsbluff, NE",0,N/A,31007
42420,N/A,"Scottsbluff, NE",0,N/A,31157
42460,174,"Scottsboro, AL",0,"Chattanooga-Cleveland-Dalton, TN-GA-AL",01071
42540,N/A,"Scranton--Wilkes-Barre, PA",1,N/A,42069
42540,N/A,"Scranton--Wilkes-Barre, PA",1,N/A,42079
42540,N/A,"Scranton--Wilkes-Barre, PA",1,N/A,42131
42580,N/A,"Seaford, DE",0,N/A,10005
42620,340,"Searcy, AR",0,"Little Rock-North Little Rock, AR",05145
42660,500,"Seattle-Tacoma-Bellevue, WA",1,"Seattle-Tacoma, WA",53061
42660,500,"Seattle-Tacoma-Bellevue, WA",1,"Seattle-Tacoma, WA",53033
42660,500,"Seattle-Tacoma-Bellevue, WA",1,"Seattle-Tacoma, WA",53053
42680,370,"Sebastian-Vero Beach-West Vero Corridor, FL",1,"Miami-Port St. Lucie-Fort Lauderdale, FL",12061
42700,N/A,"Sebring, FL",1,N/A,12055
42740,N/A,"Sedalia, MO",0,N/A,29159
42780,146,"Selinsgrove, PA",0,"Bloomsburg-Berwick-Sunbury, PA",42109
42820,388,"Selma, AL",0,"Montgomery-Selma, AL",01047
42860,273,"Seneca, SC",0,"Greenville-Spartanburg-Anderson, SC",45073
42900,464,"Seneca Falls, NY",0,"Rochester-Batavia-Seneca Falls, NY",36099
42940,315,"Sevierville, TN",0,"Knoxville-Morristown-Sevierville, TN",47155
42980,294,"Seymour, IN",0,"Indianapolis-Carmel-Muncie, IN",18071
43020,267,"Shawano, WI",0,"Green Bay-Shawano, WI",55078
43020,267,"Shawano, WI",0,"Green Bay-Shawano, WI",55115
43060,416,"Shawnee, OK",0,"Oklahoma City-Shawnee, OK",40125
43100,N/A,"Sheboygan, WI",1,N/A,55117
43140,172,"Shelby-Kings Mountain, NC",0,"Charlotte-Concord, NC-SC",37045
43180,400,"Shelbyville, TN",0,"Nashville-Davidson--Murfreesboro, TN",47003
43220,500,"Shelton, WA",0,"Seattle-Tacoma, WA",53045
43260,N/A,"Sheridan, WY",0,N/A,56033
43300,206,"Sherman-Denison, TX",1,"Dallas-Fort Worth, TX-OK",48181
43320,N/A,"Show Low, AZ",0,N/A,04017
43340,508,"Shreveport-Bossier City, LA",1,"Shreveport-Bossier City-Minden, LA",22015
43340,508,"Shreveport-Bossier City, LA",1,"Shreveport-Bossier City-Minden, LA",22017
43340,508,"Shreveport-Bossier City, LA",1,"Shreveport-Bossier City-Minden, LA",22031
43380,212,"Sidney, OH",0,"Dayton-Springfield-Kettering, OH",39149
43420,N/A,"Sierra Vista-Douglas, AZ",1,N/A,04003
43460,164,"Sikeston, MO",0,"Cape Girardeau-Sikeston, MO-IL",29133
43460,164,"Sikeston, MO",0,"Cape Girardeau-Sikeston, MO-IL",29201
43500,N/A,"Silver City, NM",0,N/A,35017
43580,512,"Sioux City, IA-NE-SD",1,"Sioux City-Le Mars, IA-NE-SD",19193
43580,512,"Sioux City, IA-NE-SD",1,"Sioux City-Le Mars, IA-NE-SD",31043
43580,512,"Sioux City, IA-NE-SD",1,"Sioux City-Le Mars, IA-NE-SD",46127
43620,N/A,"Sioux Falls, SD-MN",1,N/A,27133
43620,N/A,"Sioux Falls, SD-MN",1,N/A,46083
43620,N/A,"Sioux Falls, SD-MN",1,N/A,46087
43620,N/A,"Sioux Falls, SD-MN",1,N/A,46099
43620,N/A,"Sioux Falls, SD-MN",1,N/A,46125
43640,406,"Slidell-Mandeville-Covington, LA",1,"New Orleans-Metairie-Slidell, LA-MS",22103
43660,N/A,"Snyder, TX",0,N/A,48415
43700,N/A,"Somerset, KY",0,N/A,21199
43740,306,"Somerset, PA",0,"Johnstown-Somerset, PA",42111
43760,N/A,"Sonora, CA",0,N/A,06109
43780,515,"South Bend-Mishawaka, IN-MI",1,"South Bend-Elkhart-Mishawaka, IN-MI",18141
43780,515,"South Bend-Mishawaka, IN-MI",1,"South Bend-Elkhart-Mishawaka, IN-MI",26027
43890,317,"Sparta, WI",0,"La Crosse-Onalaska-Sparta, WI-MN",55081
43900,273,"Spartanburg, SC",1,"Greenville-Spartanburg-Anderson, SC",45083
43900,273,"Spartanburg, SC",1,"Greenville-Spartanburg-Anderson, SC",45087
43940,452,"Spearfish, SD",0,"Rapid City-Spearfish, SD",46081
43980,517,"Spencer, IA",0,"Spencer-Spirit Lake, IA",19041
44020,517,"Spirit Lake, IA",0,"Spencer-Spirit Lake, IA",19059
44060,518,"Spokane-Spokane Valley, WA",1,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",53063
44060,518,"Spokane-Spokane Valley, WA",1,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",53065
44100,522,"Springfield, IL",1,"Springfield-Jacksonville-Lincoln, IL",17129
44100,522,"Springfield, IL",1,"Springfield-Jacksonville-Lincoln, IL",17167
44140,521,"Springfield, MA",1,"Springfield-Amherst Town-Northampton, MA",25013
44180,N/A,"Springfield, MO",1,N/A,29043
44180,N/A,"Springfield, MO",1,N/A,29059
44180,N/A,"Springfield, MO",1,N/A,29077
44180,N/A,"Springfield, MO",1,N/A,29167
44180,N/A,"Springfield, MO",1,N/A,29225
44220,212,"Springfield, OH",1,"Dayton-Springfield-Kettering, OH",39023
44260,523,"Starkville, MS",0,"Starkville-Columbus, MS",28105
44260,523,"Starkville, MS",0,"Starkville-Columbus, MS",28155
44300,524,"State College, PA",1,"State College-DuBois, PA",42027
44340,496,"Statesboro, GA",0,"Savannah-Hinesville-Statesboro, GA",13031
44340,496,"Statesboro, GA",0,"Savannah-Hinesville-Statesboro, GA",13109
44420,277,"Staunton-Stuarts Draft, VA",1,"Harrisonburg-Staunton-Stuarts Draft, VA",51015
44420,277,"Staunton-Stuarts Draft, VA",1,"Harrisonburg-Staunton-Stuarts Draft, VA",51790
44420,277,"Staunton-Stuarts Draft, VA",1,"Harrisonburg-Staunton-Stuarts Draft, VA",51820
44460,N/A,"Steamboat Springs, CO",0,N/A,08081
44460,N/A,"Steamboat Springs, CO",0,N/A,08107
44500,N/A,"Stephenville, TX",0,N/A,48143
44540,N/A,"Sterling, CO",0,N/A,08075
44580,221,"Sterling, IL",0,"Dixon-Sterling, IL",17195
44620,554,"Stevens Point-Plover, WI",0,"Wausau-Stevens Point-Wisconsin Rapids, WI",55097
44660,N/A,"Stillwater, OK",0,N/A,40119
44700,488,"Stockton-Lodi, CA",1,"San Jose-San Francisco-Oakland, CA",06077
44740,N/A,"Storm Lake, IA",0,N/A,19021
44780,310,"Sturgis, MI",0,"Kalamazoo-Battle Creek-Portage, MI",26149
44860,206,"Sulphur Springs, TX",0,"Dallas-Fort Worth, TX-OK",48223
44900,174,"Summerville, GA",0,"Chattanooga-Cleveland-Dalton, TN-GA-AL",13055
44940,192,"Sumter, SC",1,"Columbia-Sumter-Orangeburg, SC",45085
44980,146,"Sunbury, PA",0,"Bloomsburg-Berwick-Sunbury, PA",42093
44980,146,"Sunbury, PA",0,"Bloomsburg-Berwick-Sunbury, PA",42097
45000,N/A,"Susanville, CA",0,N/A,06035
45020,101,"Sweetwater, TX",0,"Abilene-Sweetwater, TX",48353
45060,532,"Syracuse, NY",1,"Syracuse-Auburn, NY",36053
45060,532,"Syracuse, NY",1,"Syracuse-Auburn, NY",36067
45060,532,"Syracuse, NY",1,"Syracuse-Auburn, NY",36075
45140,N/A,"Tahlequah, OK",0,N/A,40021
45180,142,"Talladega-Sylacauga, AL",0,"Birmingham-Cullman-Talladega, AL",01037
45180,142,"Talladega-Sylacauga, AL",0,"Birmingham-Cullman-Talladega, AL",01121
45220,533,"Tallahassee, FL",1,"Tallahassee-Bainbridge, FL-GA",12039
45220,533,"Tallahassee, FL",1,"Tallahassee-Bainbridge, FL-GA",12065
45220,533,"Tallahassee, FL",1,"Tallahassee-Bainbridge, FL-GA",12073
45220,533,"Tallahassee, FL",1,"Tallahassee-Bainbridge, FL-GA",12129
45300,N/A,"Tampa-St. Petersburg-Clearwater, FL",1,N/A,12103
45300,N/A,"Tampa-St. Petersburg-Clearwater, FL",1,N/A,12053
45300,N/A,"Tampa-St. Petersburg-Clearwater, FL",1,N/A,12057
45300,N/A,"Tampa-St. Petersburg-Clearwater, FL",1,N/A,12101
45340,N/A,"Taos, NM",0,N/A,35055
45380,522,"Taylorville, IL",0,"Springfield-Jacksonville-Lincoln, IL",17021
45460,N/A,"Terre Haute, IN",1,N/A,18021
45460,N/A,"Terre Haute, IN",1,N/A,18153
45460,N/A,"Terre Haute, IN",1,N/A,18165
45460,N/A,"Terre Haute, IN",1,N/A,18167
45500,N/A,"Texarkana, TX-AR",1,N/A,05081
45500,N/A,"Texarkana, TX-AR",1,N/A,05091
45500,N/A,"Texarkana, TX-AR",1,N/A,48037
45520,N/A,"The Dalles, OR",0,N/A,41065
45580,122,"Thomaston, GA",0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",13293
45620,N/A,"Thomasville, GA",0,N/A,13131
45620,N/A,"Thomasville, GA",0,N/A,13275
45660,248,"Tiffin, OH",0,"Findlay-Tiffin, OH",39147
45700,N/A,"Tifton, GA",0,N/A,13277
45700,N/A,"Tifton, GA",0,N/A,13287
45740,N/A,"Toccoa, GA",0,N/A,13257
45780,N/A,"Toledo, OH",1,N/A,39051
45780,N/A,"Toledo, OH",1,N/A,39095
45780,N/A,"Toledo, OH",1,N/A,39173
45820,N/A,"Topeka, KS",1,N/A,20085
45820,N/A,"Topeka, KS",1,N/A,20087
45820,N/A,"Topeka, KS",1,N/A,20139
45820,N/A,"Topeka, KS",1,N/A,20177
45820,N/A,"Topeka, KS",1,N/A,20197
45860,405,"Torrington, CT",0,"New Haven-Hartford-Waterbury, CT",09160
45880,N/A,"Town of Pecos, TX",0,N/A,48389
45900,N/A,"Traverse City, MI",1,N/A,26019
45900,N/A,"Traverse City, MI",1,N/A,26055
45900,N/A,"Traverse City, MI",1,N/A,26079
45900,N/A,"Traverse City, MI",1,N/A,26089
45940,408,"Trenton-Princeton, NJ",1,"New York-Newark, NY-NJ-CT-PA",34021
45980,N/A,"Troy, AL",0,N/A,01109
46020,472,"Truckee-Grass Valley, CA",0,"Sacramento-Roseville, CA",06057
46060,536,"Tucson, AZ",1,"Tucson-Nogales, AZ",04019
46100,400,"Tullahoma-Manchester, TN",0,"Nashville-Davidson--Murfreesboro, TN",47031
46100,400,"Tullahoma-Manchester, TN",0,"Nashville-Davidson--Murfreesboro, TN",47127
46140,538,"Tulsa, OK",1,"Tulsa-Bartlesville-Muskogee, OK",40037
46140,538,"Tulsa, OK",1,"Tulsa-Bartlesville-Muskogee, OK",40111
46140,538,"Tulsa, OK",1,"Tulsa-Bartlesville-Muskogee, OK",40113
46140,538,"Tulsa, OK",1,"Tulsa-Bartlesville-Muskogee, OK",40117
46140,538,"Tulsa, OK",1,"Tulsa-Bartlesville-Muskogee, OK",40131
46140,538,"Tulsa, OK",1,"Tulsa-Bartlesville-Muskogee, OK",40143
46140,538,"Tulsa, OK",1,"Tulsa-Bartlesville-Muskogee, OK",40145
46180,539,"Tupelo, MS",0,"Tupelo-Corinth, MS",28057
46180,539,"Tupelo, MS",0,"Tupelo-Corinth, MS",28081
46180,539,"Tupelo, MS",0,"Tupelo-Corinth, MS",28117
46220,N/A,"Tuscaloosa, AL",1,N/A,01063
46220,N/A,"Tuscaloosa, AL",1,N/A,01065
46220,N/A,"Tuscaloosa, AL",1,N/A,01107
46220,N/A,"Tuscaloosa, AL",1,N/A,01125
46300,N/A,"Twin Falls, ID",1,N/A,16053
46300,N/A,"Twin Falls, ID",1,N/A,16083
46340,540,"Tyler, TX",1,"Tyler-Jacksonville, TX",48423
46380,N/A,"Ukiah, CA",0,N/A,06045
46460,542,"Union City, TN",0,"Union City-Martin, TN",47131
46500,212,"Urbana, OH",0,"Dayton-Springfield-Kettering, OH",39021
46520,N/A,"Urban Honolulu, HI",1,N/A,15003
46540,N/A,"Utica-Rome, NY",1,N/A,36043
46540,N/A,"Utica-Rome, NY",1,N/A,36065
46580,490,"Utuado, PR",0,"San Juan-Bayamón, PR",72141
46620,N/A,"Uvalde, TX",0,N/A,48463
46660,N/A,"Valdosta, GA",1,N/A,13027
46660,N/A,"Valdosta, GA",1,N/A,13101
46660,N/A,"Valdosta, GA",1,N/A,13173
46660,N/A,"Valdosta, GA",1,N/A,13185
46700,488,"Vallejo, CA",1,"San Jose-San Francisco-Oakland, CA",06095
46780,338,"Van Wert, OH",0,"Lima-Van Wert-Celina, OH",39161
46820,N/A,"Vermillion, SD",0,N/A,46027
46860,N/A,"Vernal, UT",0,N/A,49047
46900,N/A,"Vernon, TX",0,N/A,48487
46980,298,"Vicksburg, MS",0,"Jackson-Vicksburg-Brookhaven, MS",28149
47020,544,"Victoria, TX",1,"Victoria-Port Lavaca, TX",48175
47020,544,"Victoria, TX",1,"Victoria-Port Lavaca, TX",48469
47080,N/A,"Vidalia, GA",0,N/A,13209
47080,N/A,"Vidalia, GA",0,N/A,13279
47180,N/A,"Vincennes, IN",0,N/A,18083
47220,428,"Vineland, NJ",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",34011
47240,N/A,"Vineyard Haven, MA",0,N/A,25007
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",37029
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",37053
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",37073
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51073
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51093
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51095
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51115
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51181
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51199
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51550
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51650
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51700
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51710
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51735
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51740
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51800
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51810
47260,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,"Virginia Beach-Chesapeake, VA-NC",51830
47300,N/A,"Visalia, CA",1,N/A,06107
47340,N/A,"Wabash, IN",0,N/A,18169
47380,N/A,"Waco, TX",1,N/A,48035
47380,N/A,"Waco, TX",1,N/A,48145
47380,N/A,"Waco, TX",1,N/A,48309
47420,244,"Wahpeton, ND-MN",0,"Fargo-Wahpeton, ND-MN",27167
47420,244,"Wahpeton, ND-MN",0,"Fargo-Wahpeton, ND-MN",38077
47460,314,"Walla Walla, WA",1,"Kennewick-Richland-Walla Walla, WA",53071
47540,338,"Wapakoneta, OH",0,"Lima-Van Wert-Celina, OH",39011
47580,356,"Warner Robins, GA",1,"Macon-Bibb County--Warner Robins, GA",13153
47580,356,"Warner Robins, GA",1,"Macon-Bibb County--Warner Robins, GA",13225
47620,N/A,"Warren, PA",0,N/A,42123
47660,312,"Warrensburg, MO",0,"Kansas City-Overland Park-Kansas City, MO-KS",29101
47700,515,"Warsaw, IN",0,"South Bend-Elkhart-Mishawaka, IN-MI",18085
47780,N/A,"Washington, IN",0,N/A,18027
47820,274,"Washington, NC",0,"Greenville-Washington, NC",37013
